Age,Gender,Income,Loan_Amount,Credit_Score,Past_Defaults,Loan_Status
51,Male,96771,10805,378,1,0
71,Female,46229,36777,394,0,0
51,Male,48244,43498,682,0,0
47,Male,84166,25876,782,0,0
59,Female,55384,28704,638,0,0
68,Male,27653,14022,843,1,0
52,Female,47368,34995,310,0,0
74,Female,35794,18636,315,0,0
35,Male,111694,45177,487,0,0
18,Male,109266,18166,386,0,0
50,Male,104233,24629,466,0,0
46,Male,27480,49634,802,0,0
33,Female,45842,43404,711,0,0
71,Male,79664,38276,785,0,0
69,Male,81447,7660,376,0,0
45,Male,85769,40760,375,0,0
19,Female,58529,17459,448,0,0
68,Male,97640,34294,831,0,0
67,Female,30557,25695,692,1,0
54,Male,87217,24376,326,0,0
51,Female,40654,39096,847,0,0
46,Male,110846,25587,765,0,0
56,Female,81550,26204,826,0,0
42,Male,55685,14412,571,0,0
27,Female,68373,10106,460,0,0
70,Female,44385,43983,610,1,0
49,Male,82183,31095,632,0,0
70,Female,29320,32993,327,1,1
32,Male,97358,42569,405,0,0
38,Female,61173,19082,556,0,0
60,Male,103680,18774,562,0,0
71,Male,100337,14907,481,1,0
34,Female,51646,49429,363,0,0
23,Female,112875,45129,813,0,0
45,Female,62646,20833,668,0,0
48,Female,36875,43373,679,0,0
52,Female,80755,6382,699,1,0
58,Male,98397,3303,391,0,0
23,Male,66723,15574,824,0,0
26,Male,92964,48359,337,1,1
58,Male,107166,43948,798,0,0
65,Female,49900,3143,454,0,0
23,Male,90737,29534,779,0,0
31,Male,75556,38974,674,1,0
40,Male,56600,1222,485,0,0
62,Male,100822,17205,818,0,0
66,Female,23044,41007,402,0,0
72,Male,101848,30240,736,0,0
36,Female,95641,49006,373,0,0
43,Male,115417,6590,655,0,0
77,Female,66324,6837,829,0,0
52,Female,115667,48197,849,0,0
79,Female,55114,31403,511,0,0
69,Male,46995,15212,815,0,0
46,Female,97758,5775,724,0,0
61,Female,42197,37599,367,0,0
55,Male,66643,17436,723,0,0
66,Male,48537,8191,406,0,0
62,Male,54154,22402,659,0,0
26,Male,72121,39535,317,0,0
56,Female,105816,41715,747,0,0
52,Male,59500,15922,655,0,0
38,Male,50902,13064,435,0,0
31,Male,41075,30802,713,0,0
55,Female,30082,5774,352,0,0
30,Female,108917,33940,437,0,0
47,Male,88343,2586,313,0,0
40,Male,74645,27594,604,0,0
56,Male,109298,47465,670,0,0
26,Female,61797,10193,390,1,0
61,Female,92639,18701,457,0,0
21,Male,96741,43970,724,0,0
46,Male,115923,4008,727,0,0
67,Male,98179,3422,484,0,0
64,Female,118220,31297,827,0,0
43,Female,35456,48210,658,0,0
55,Male,52867,5848,531,0,0
62,Female,41523,22744,573,0,0
68,Male,57989,10826,778,0,0
28,Male,37854,42204,472,0,0
32,Female,56707,12271,303,0,0
69,Female,65064,26465,637,0,0
69,Female,81513,8399,704,0,0
18,Female,39867,21844,787,0,0
35,Male,104521,4668,423,0,0
19,Female,26900,19232,704,1,0
52,Male,91162,7919,739,0,0
64,Male,56864,41360,617,0,0
73,Male,52227,27088,344,0,0
52,Female,57568,42558,334,0,0
78,Male,93810,42872,504,0,0
77,Female,116240,31970,339,0,0
79,Male,91055,23188,447,0,0
30,Male,112509,46332,707,0,0
78,Male,40969,28564,783,0,0
51,Male,51177,11311,314,0,0
71,Male,42022,35198,749,0,0
38,Male,54191,14994,441,0,0
56,Male,36783,10161,661,1,0
50,Male,90672,22963,622,0,0
71,Female,59253,39034,649,0,0
79,Male,31501,24155,634,1,0
77,Female,117098,39780,795,0,0
26,Male,90351,23433,359,0,0
22,Male,106415,2655,502,0,0
69,Female,107731,29218,377,0,0
56,Female,86999,35574,825,0,0
74,Male,93428,18682,354,0,0
43,Male,47487,3904,358,1,0
52,Male,29151,2808,787,0,0
65,Male,74960,6141,693,0,0
52,Male,44909,13123,475,0,0
23,Female,78156,39646,542,0,0
75,Female,53410,25082,492,0,0
51,Male,117135,4488,767,0,0
33,Male,104406,46977,561,1,1
66,Female,29039,49463,621,0,0
54,Female,68700,21939,547,0,0
74,Male,22419,27644,797,0,0
67,Male,23346,14737,554,0,0
57,Female,76593,30674,668,0,0
27,Female,21826,39956,663,0,0
72,Female,111066,13025,701,0,0
26,Male,86955,49317,686,0,0
30,Male,105711,26021,403,0,0
24,Female,80352,47394,355,0,0
76,Female,103628,20640,792,1,0
45,Female,95727,15555,522,0,0
70,Male,100762,35957,707,0,0
18,Male,60917,26749,639,0,0
55,Female,93400,44975,496,0,0
74,Male,92191,3977,567,1,0
32,Male,57392,36531,770,0,0
59,Male,94205,23456,390,0,0
58,Female,114232,19684,703,0,0
44,Male,88666,16897,455,1,0
68,Female,51582,5101,842,0,0
18,Female,92357,7344,721,0,0
70,Male,88627,26638,812,0,0
22,Female,93066,42553,520,0,0
19,Male,33511,45946,325,0,0
45,Female,83122,31620,423,0,0
64,Male,52904,49345,676,1,0
27,Female,87555,47537,606,0,0
35,Male,100837,28249,847,0,0
24,Female,59360,25465,589,0,0
78,Male,111372,7590,695,0,0
69,Male,48626,6199,493,0,0
21,Female,49586,11451,424,0,0
47,Female,21269,6581,697,0,0
48,Male,37006,49042,755,0,0
42,Female,81835,39116,724,0,0
48,Male,84299,35790,556,0,0
61,Female,116718,44593,349,0,0
76,Female,37552,32471,549,0,0
40,Male,89445,18473,422,0,0
78,Male,51038,17874,554,0,0
63,Female,69590,14924,765,0,0
35,Male,69702,27862,525,0,0
67,Female,64866,38883,555,0,0
45,Male,84859,3493,518,0,0
72,Male,67471,36691,765,0,0
69,Male,44161,43150,750,1,0
24,Female,118553,4215,809,0,0
75,Male,66245,44965,384,0,0
62,Female,54816,10879,459,1,0
24,Male,47108,23928,713,0,0
52,Male,60279,37435,404,0,0
24,Female,115881,5264,625,0,0
44,Female,49510,13708,479,0,0
46,Female,115715,37958,838,0,0
71,Male,94747,5839,780,0,0
63,Female,32878,12395,755,0,0
54,Female,72784,29558,533,0,0
51,Female,21411,30416,584,1,1
49,Male,31970,14959,320,1,1
43,Male,62884,36377,773,0,0
76,Male,113811,38613,631,0,0
33,Female,31932,38279,742,0,0
71,Male,30211,27961,752,0,0
36,Female,28283,12032,408,0,0
28,Male,22328,30284,785,0,0
72,Male,35146,16338,584,0,0
25,Male,79428,46014,484,0,0
53,Male,22830,27943,473,0,0
45,Female,89505,27836,746,0,0
72,Female,107791,39954,475,1,0
43,Female,76463,34929,555,0,0
25,Female,27820,37114,371,0,0
40,Male,84936,44738,806,0,0
61,Female,28840,8186,597,0,0
48,Male,29076,20086,624,0,0
64,Female,26940,12431,631,0,0
52,Male,35218,30572,822,0,0
67,Female,66526,9184,832,0,0
52,Female,38446,49270,367,0,0
19,Male,61724,4025,781,0,0
29,Female,116638,19789,498,0,0
60,Female,94513,35783,708,0,0
70,Male,53298,18502,651,1,0
52,Male,112102,25462,839,0,0
72,Female,97407,16130,809,0,0
34,Male,107570,32417,529,1,0
56,Male,89556,14360,457,0,0
55,Male,32409,32104,848,1,0
55,Female,50824,25365,598,0,0
54,Male,39708,20512,322,0,0
60,Male,103845,17728,431,0,0
23,Male,23108,20201,544,1,1
34,Male,88786,40208,725,0,0
20,Female,36478,45629,635,0,0
18,Female,42809,42587,755,0,0
67,Male,22249,28185,671,0,0
76,Male,41964,13550,651,0,0
73,Male,106344,13050,437,1,0
59,Male,72723,25967,597,0,0
79,Female,31408,30679,548,0,0
79,Female,46454,36920,303,0,0
42,Female,113964,14710,542,0,0
73,Male,60246,32457,798,0,0
20,Male,93451,22685,771,0,0
78,Male,98710,43660,430,0,0
50,Male,115461,1616,371,0,0
28,Female,116182,8564,519,0,0
44,Male,93681,44583,354,0,0
42,Female,87394,4759,701,1,0
60,Male,114619,45736,715,0,0
31,Female,96048,34167,598,0,0
28,Male,36206,26234,357,0,0
32,Female,44850,43455,351,0,0
70,Female,81615,35058,751,0,0
27,Female,64985,7385,568,0,0
37,Male,57571,44235,646,0,0
60,Female,58546,11967,606,0,0
66,Female,97289,13604,429,0,0
39,Male,44173,3963,377,0,0
21,Female,119734,46084,617,0,0
63,Female,117738,22895,740,1,0
50,Female,66477,49050,650,0,0
73,Male,91995,29223,612,0,0
69,Male,68661,21311,522,0,0
79,Female,119338,37071,835,0,0
18,Male,107660,37024,694,0,0
68,Male,108749,46708,580,0,0
52,Male,91082,3344,611,0,0
66,Female,53291,47428,570,0,0
58,Male,114559,49898,345,0,0
21,Female,101021,41061,454,0,0
19,Male,21846,33359,840,0,0
65,Male,41781,39758,681,0,0
39,Female,89548,32561,452,0,0
27,Female,64533,44024,711,0,0
30,Male,115803,29706,769,0,0
72,Male,69073,41415,662,0,0
36,Female,21426,40124,303,0,0
77,Male,104925,27445,673,0,0
66,Female,55575,43288,523,0,0
73,Female,95487,2463,594,0,0
48,Male,28567,6854,748,0,0
57,Female,51513,34267,783,0,0
36,Female,81968,32159,505,0,0
36,Female,96618,35682,819,0,0
22,Male,117407,48588,368,0,0
23,Male,45380,9001,711,0,0
33,Female,52353,49461,781,0,0
54,Female,60827,32305,386,0,0
75,Male,77660,3201,575,1,0
54,Male,104115,23964,638,0,0
49,Male,24882,16475,583,0,0
59,Male,38261,31483,652,0,0
24,Female,110917,37227,549,0,0
62,Male,50839,35140,332,1,1
46,Male,43062,22036,543,0,0
25,Male,63454,19651,394,0,0
68,Male,61266,9076,427,0,0
47,Male,37550,11125,817,0,0
38,Male,46111,40095,675,0,0
28,Male,35265,44398,474,0,0
45,Male,118287,20438,827,0,0
72,Male,84280,25121,722,0,0
79,Female,104483,27202,805,0,0
45,Male,112115,26393,486,0,0
38,Female,71056,13301,797,0,0
72,Female,99925,43899,470,1,1
64,Male,100939,42826,701,0,0
19,Male,62209,3405,764,0,0
32,Male,78887,36965,843,0,0
30,Female,88175,29329,580,0,0
58,Female,115600,31498,659,0,0
22,Female,67993,48461,606,1,0
75,Male,78933,33840,441,0,0
18,Male,112880,24474,561,0,0
65,Female,21297,47959,423,0,0
29,Female,29900,33741,690,0,0
73,Male,62800,3828,723,0,0
38,Male,114370,44419,727,0,0
75,Female,84643,42735,427,1,1
37,Male,65012,18576,430,1,0
59,Male,115095,18666,798,0,0
74,Female,81628,44352,666,0,0
29,Male,86640,7660,449,0,0
32,Female,38191,6495,719,0,0
73,Male,94447,4793,329,0,0
76,Male,88899,33807,828,0,0
73,Male,92648,24246,319,0,0
41,Male,114828,4520,779,0,0
48,Male,65307,38007,718,0,0
46,Female,116069,21014,542,0,0
23,Female,46607,40607,552,0,0
20,Male,113428,9630,442,0,0
36,Female,79276,42723,672,0,0
76,Female,98745,20006,474,0,0
57,Female,108140,25344,773,0,0
31,Male,113623,21199,691,0,0
58,Male,26001,12921,522,0,0
70,Male,56022,44744,487,1,1
74,Female,91846,28637,622,0,0
54,Male,116077,48920,426,0,0
37,Male,118559,14650,773,0,0
37,Female,23904,32098,327,0,0
30,Female,43623,15470,529,0,0
66,Male,116828,42010,422,0,0
60,Female,49695,5932,714,0,0
28,Male,37746,4204,792,0,0
67,Male,98696,48301,310,0,0
26,Male,96651,16473,464,0,0
20,Female,95980,6110,399,0,0
40,Male,37598,30683,654,0,0
69,Male,113330,10508,840,0,0
45,Male,58989,14411,768,0,0
18,Female,23096,22804,621,0,0
53,Female,87563,1762,774,0,0
20,Female,107642,13200,839,0,0
29,Female,78939,12907,314,0,0
64,Male,117694,36502,434,0,0
59,Male,91822,23857,738,0,0
70,Female,91789,27246,502,1,0
76,Female,57553,18564,662,0,0
22,Female,101403,49813,715,0,0
55,Male,104838,37956,449,0,0
69,Female,46787,11095,518,0,0
57,Female,67497,47629,773,0,0
49,Male,53663,19066,591,0,0
73,Male,57330,4221,814,0,0
76,Male,46942,39143,786,0,0
67,Female,90536,29391,633,0,0
26,Male,55122,43963,443,0,0
67,Male,75068,45114,407,0,0
35,Male,31078,21271,383,0,0
42,Male,91098,27090,697,0,0
59,Male,37724,31454,443,1,1
75,Male,29394,25597,329,0,0
53,Male,49682,36408,543,1,1
49,Female,93309,6824,820,0,0
50,Female,58530,43685,437,1,1
77,Female,74354,34486,512,0,0
43,Female,23139,14532,725,0,0
41,Female,45924,34498,559,0,0
52,Male,44948,48624,390,0,0
69,Female,67726,27252,639,0,0
51,Female,26793,8617,502,1,0
62,Male,65548,40702,309,0,0
30,Female,31383,37672,780,0,0
47,Male,22056,2414,397,0,0
61,Female,63253,17541,845,0,0
61,Female,55565,14138,658,0,0
33,Male,99175,16094,522,0,0
22,Male,42646,32360,350,0,0
79,Male,102351,39390,710,0,0
72,Male,79085,33197,714,0,0
50,Female,69564,9382,700,0,0
70,Female,105879,16249,791,0,0
61,Male,101634,1081,570,0,0
68,Female,52463,3563,485,0,0
55,Male,39857,11497,645,0,0
59,Male,63921,28326,562,0,0
57,Male,51328,19989,493,0,0
23,Female,26183,21700,584,0,0
78,Female,70716,11406,741,0,0
63,Male,78802,19155,697,0,0
45,Female,93318,11810,629,0,0
71,Female,97973,25063,419,0,0
45,Female,88101,22709,627,0,0
37,Female,75278,6489,376,1,0
22,Male,90315,8124,751,1,0
75,Male,59403,1907,381,0,0
34,Male,58895,34886,833,0,0
62,Male,67618,35861,592,0,0
42,Male,117197,3010,441,0,0
63,Male,67369,21617,762,0,0
31,Female,63179,38496,483,0,0
67,Male,106305,6857,451,1,0
32,Male,105374,37461,816,0,0
55,Male,30951,38172,391,0,0
39,Female,73943,17839,408,0,0
35,Female,91180,1316,701,0,0
67,Female,104066,28310,823,0,0
31,Female,101790,46773,407,0,0
28,Female,48594,35695,479,0,0
77,Male,92436,27377,378,0,0
54,Female,101369,10408,330,0,0
43,Female,78167,25040,796,0,0
21,Female,26878,30851,763,0,0
54,Male,85223,18407,678,0,0
28,Male,61775,14837,358,0,0
78,Male,37497,5985,437,0,0
54,Female,35160,3612,327,0,0
52,Male,34682,1527,394,1,0
56,Female,49312,19602,643,0,0
30,Male,45295,49220,454,0,0
54,Male,25411,43051,362,0,0
68,Male,31314,17141,558,0,0
71,Female,87851,5224,765,0,0
44,Female,59898,2748,333,1,0
76,Female,96774,32590,388,1,0
26,Male,45048,8304,750,1,0
29,Male,21680,45066,607,0,0
21,Female,48005,11719,491,0,0
77,Female,98910,16613,496,0,0
21,Female,88587,36706,826,0,0
72,Male,78458,19776,463,0,0
34,Female,41778,25801,655,0,0
36,Male,60761,19410,770,0,0
46,Female,86917,46463,571,0,0
40,Male,36121,26253,617,0,0
57,Male,48021,1202,729,1,0
59,Male,32716,1643,733,0,0
66,Female,78647,13628,338,0,0
70,Female,97526,44997,375,0,0
28,Female,39946,5722,542,0,0
56,Female,64379,14259,321,0,0
26,Female,57899,40434,849,0,0
76,Male,46068,38669,681,0,0
18,Male,103312,31786,494,1,0
61,Male,53986,31955,817,0,0
24,Female,118753,33252,675,0,0
37,Female,97753,37536,426,0,0
63,Female,72984,22932,391,1,0
28,Male,43868,34949,308,0,0
77,Female,21993,36566,746,0,0
65,Male,24815,9539,653,0,0
24,Female,108193,21421,365,1,0
70,Male,45964,30154,740,0,0
75,Female,108122,36078,402,1,0
53,Male,26641,11772,582,0,0
38,Male,54177,36343,479,0,0
57,Male,95824,47328,489,0,0
73,Female,24386,11156,659,1,0
70,Male,71979,44441,437,0,0
53,Female,71312,12994,504,0,0
19,Female,67808,32718,546,0,0
52,Female,71946,21633,505,0,0
36,Female,47693,47484,835,1,0
46,Female,43118,13688,616,0,0
22,Female,39256,43888,535,1,1
45,Male,23266,13373,635,1,0
23,Female,99416,46907,739,0,0
53,Male,78533,17709,753,0,0
60,Female,102761,18058,748,0,0
76,Male,59353,43425,605,0,0
70,Male,65374,24515,567,0,0
68,Female,23232,19469,728,0,0
51,Female,36275,14555,715,0,0
43,Male,72548,23526,811,0,0
25,Female,73085,19907,674,0,0
42,Female,20905,6101,689,0,0
61,Male,54743,35003,316,0,0
59,Male,97308,32332,392,1,0
62,Male,88061,44661,559,1,1
35,Female,96317,45350,356,0,0
49,Female,41341,43344,797,0,0
58,Female,71174,30718,586,0,0
49,Female,60795,5530,720,0,0
63,Female,30952,13816,491,0,0
71,Female,68256,39548,481,0,0
49,Male,60161,46702,421,1,1
36,Male,85338,16593,647,0,0
69,Female,53770,24249,612,0,0
74,Female,79145,37867,747,0,0
57,Female,47869,17373,311,0,0
23,Female,85973,18591,438,0,0
78,Female,108894,19368,533,0,0
37,Male,63349,31442,429,0,0
20,Female,83343,37736,616,0,0
41,Male,100023,20491,441,0,0
43,Female,64938,11496,635,0,0
57,Female,68723,2306,514,1,0
20,Male,59987,21540,499,1,0
26,Female,71985,48984,628,0,0
38,Male,111566,31618,379,0,0
18,Female,54728,12096,622,0,0
27,Male,116605,39337,739,0,0
38,Male,52661,38219,753,0,0
65,Female,80016,20757,834,1,0
40,Female,70268,2767,655,0,0
47,Male,43144,11012,649,0,0
50,Female,75666,45418,444,0,0
69,Male,79057,8536,718,0,0
25,Male,23188,35370,435,0,0
46,Female,82214,32197,503,0,0
77,Female,90234,39877,303,0,0
74,Female,83717,24215,516,0,0
40,Female,44430,23844,567,0,0
46,Female,68362,20184,669,0,0
46,Female,55532,19064,727,1,0
64,Male,63720,35555,655,1,0
71,Male,30136,2385,457,0,0
57,Male,52200,46874,483,0,0
68,Female,36457,33020,696,0,0
73,Female,96632,28974,469,0,0
24,Female,39013,39451,771,0,0
24,Female,88710,40281,811,0,0
18,Male,46072,2653,371,0,0
67,Male,36720,22857,593,0,0
45,Female,22185,17129,741,0,0
68,Male,35544,44900,732,1,0
35,Male,117807,43338,539,0,0
59,Female,68012,36103,663,0,0
76,Female,73422,9298,378,1,0
74,Female,36138,1365,678,0,0
30,Male,48325,8173,586,0,0
22,Male,95675,4708,350,0,0
46,Male,85288,43640,619,0,0
19,Female,92513,20895,555,0,0
37,Male,25111,27790,327,0,0
18,Male,75604,35882,726,0,0
60,Male,77847,13988,488,0,0
71,Female,41431,14763,357,0,0
44,Male,106768,32936,628,1,0
57,Male,58001,2857,692,1,0
53,Female,25622,7072,504,0,0
27,Female,83940,31059,829,1,0
67,Male,78444,12560,444,0,0
24,Male,95226,20966,749,0,0
46,Female,116454,10760,710,0,0
31,Female,106814,30965,760,0,0
43,Male,107458,7160,563,0,0
27,Female,21256,37410,801,0,0
32,Male,53661,30890,623,0,0
20,Female,66394,37596,514,0,0
37,Female,110470,45145,514,0,0
56,Male,46661,18539,658,0,0
27,Male,47862,17092,527,0,0
36,Female,75455,29151,696,1,0
20,Male,69033,18854,602,0,0
60,Male,32983,48455,346,0,0
57,Male,98698,7929,647,0,0
53,Male,70971,15483,582,0,0
51,Female,109281,40162,334,0,0
49,Male,51127,40807,789,0,0
65,Male,82051,29116,495,0,0
61,Male,28860,33175,377,1,1
76,Male,82781,10786,545,0,0
18,Female,113566,42442,664,0,0
23,Female,57640,16271,654,0,0
41,Male,80571,40950,383,0,0
46,Female,95045,9216,528,0,0
47,Female,66513,23180,772,0,0
42,Female,107736,10180,400,0,0
28,Female,82776,36505,613,0,0
64,Male,56075,32740,537,0,0
46,Male,49636,15238,654,0,0
54,Female,34384,28696,715,0,0
41,Male,78597,28850,342,0,0
49,Male,86767,33432,343,0,0
74,Female,50537,35215,647,0,0
51,Female,71622,14033,489,0,0
38,Male,108802,7608,802,0,0
56,Female,70353,13288,380,0,0
24,Male,108751,13555,494,0,0
36,Female,47076,17886,417,0,0
20,Male,110284,35488,712,0,0
71,Male,44825,37040,753,0,0
46,Male,51039,13131,509,0,0
37,Male,69928,43081,731,0,0
53,Male,97609,24233,458,0,0
37,Female,54809,5091,329,0,0
36,Female,46387,14892,833,0,0
31,Female,20736,31955,493,0,0
50,Female,117308,14100,643,0,0
70,Male,100296,27828,588,0,0
38,Male,29258,33739,705,0,0
44,Male,37309,12786,694,0,0
34,Male,100009,33797,778,0,0
44,Male,111051,5953,826,0,0
35,Male,83119,30243,551,0,0
66,Female,80755,22763,575,0,0
57,Female,55634,15634,377,1,0
76,Male,48479,18503,838,0,0
39,Female,41906,18329,427,0,0
42,Male,59022,40854,347,0,0
52,Female,104233,37987,783,0,0
59,Male,41141,23269,793,1,0
59,Female,110301,4425,403,0,0
76,Female,36683,25543,837,0,0
67,Female,112280,3044,343,0,0
70,Male,41354,12752,633,0,0
31,Male,26948,11826,455,0,0
49,Female,101634,30327,840,1,0
57,Male,44325,37803,722,0,0
70,Female,116058,8501,594,0,0
32,Female,48078,48399,368,0,0
68,Male,80789,43124,673,0,0
50,Male,67514,5400,825,0,0
69,Male,81894,18789,492,0,0
19,Female,95439,6675,709,0,0
24,Female,91272,20518,323,1,0
40,Female,83470,41250,357,1,1
64,Male,103808,43233,819,0,0
63,Male,32682,41142,331,0,0
26,Female,53132,34424,817,0,0
66,Female,47673,2869,506,1,0
49,Male,27827,3240,683,0,0
60,Male,42377,29708,785,0,0
37,Female,104116,29750,315,0,0
45,Female,112512,4720,619,0,0
40,Female,52790,30740,360,0,0
77,Female,48276,8544,516,1,0
38,Male,20418,32488,357,0,0
27,Male,105041,28438,416,0,0
47,Female,45877,1582,656,0,0
26,Male,84687,39263,763,0,0
34,Female,88140,14492,570,0,0
47,Male,107993,42325,618,1,0
46,Male,104605,32116,458,0,0
25,Female,23183,28143,715,0,0
77,Male,35264,9309,312,0,0
20,Female,26029,46255,350,0,0
58,Female,88737,12418,310,0,0
18,Female,52801,3329,779,0,0
31,Female,47842,29777,815,0,0
64,Male,78977,10634,573,0,0
77,Female,99246,36993,394,0,0
72,Male,35249,42706,483,0,0
77,Female,31499,39717,347,0,0
76,Female,111220,22100,407,0,0
30,Female,97497,45068,312,0,0
53,Male,81744,28908,348,1,0
50,Male,92386,29171,769,0,0
21,Male,41724,23889,704,0,0
64,Male,106004,40120,427,0,0
73,Female,44164,24697,403,0,0
21,Male,44959,45001,346,0,0
63,Male,38341,9513,795,0,0
39,Female,112672,16514,491,0,0
46,Female,60035,8109,839,0,0
60,Male,107302,39706,773,1,0
26,Female,28988,43048,527,0,0
25,Female,44187,23797,323,0,0
35,Female,62209,22043,434,0,0
29,Male,43550,18260,385,0,0
58,Female,63829,49364,577,0,0
41,Female,85395,30278,702,1,0
74,Female,60078,43277,757,0,0
69,Male,79199,35669,428,1,1
39,Male,72055,9533,568,0,0
27,Female,65076,35709,333,0,0
30,Female,54725,1240,833,1,0
69,Female,89299,41039,638,0,0
52,Male,97600,39431,345,0,0
33,Female,114943,43918,744,0,0
33,Male,88215,17528,470,0,0
53,Male,38962,47808,520,0,0
67,Female,84276,7660,843,1,0
62,Female,50817,26310,536,0,0
64,Male,60036,44533,814,0,0
70,Female,42516,38045,598,0,0
79,Male,75261,47152,662,0,0
65,Male,54137,24080,472,0,0
77,Male,43814,26240,840,0,0
42,Male,94988,39194,610,1,0
67,Female,110152,28866,763,0,0
31,Male,119782,31595,714,0,0
55,Male,58389,10548,634,1,0
41,Female,112668,37787,350,0,0
74,Female,38890,24835,410,0,0
44,Male,80238,40665,572,1,1
67,Female,63486,37317,755,0,0
79,Female,43573,34904,364,0,0
